Country Code,Indicator Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
COM,Scientific and technical journal articles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,1.29,0.13,1.25,0.98,0.2,0.2,0.33,1.17,2.4,1.17,3.59,0.74,0.76,2.15,3.95,1.2,8.93,1.51,1.74,4.84,3.73,3.07,3.79,3.4,,
COM,Research and development expenditure (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COM,"Charges for the use of intellectual property, receipts (BoP, current US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,924301.3951,,,,,,,,,,,,1580933.987,,,,,,,
COM,"Charges for the use of intellectual property, payments (BoP, current US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311737.4819,775837.4345,639722.2088,423791.1837,465764.0328,522475.4395,674544.2943,2060441.937,
CPV,High-technology exports (% of manufactured exports),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.601739057,,,0.002953693,,,,9.64E-05,,0.760204523,,
CPV,High-technology exports (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62511,,,331,,,,12,,62460,,
CPV,Technicians in R&D (per million people),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.13154,33.86379,,,,,,,,,8.01833,,,40.51934,,,,,,,,
CPV,Researchers in R&D (per million people),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.2799377,135.4551544,,,,,,,,,50.11455917,,,123.4875183,,,,,,,,
CPV,"Patent applications, residents",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,3,,1,1,
CPV,"Patent applications, nonresidents",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,4,1,
CPV,Scientific and technical journal articles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.53,0.5,0.2,1.48,0.25,0.67,0.17,1.39,1.63,0.37,4.14,3.67,2.47,5.04,3.05,2.7,3.88,7.6,8.77,10.85,8.34,14.24,8.94,13.25,21.5,,
CPV,Research and development expenditure (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.072640002,,,,,,,,,,,
CPV,"Charges for the use of intellectual property, receipts (BoP, current US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1248.829223,,,32489.20527,157459.2844,82186.74191,94027.61807,30317.48786,10291.62012,424462.4906,2969.513,43161.32745,2396.166134,129745.319,560779.899,74107.58244,,,,672.6500436,,,,,697.3770873,,,,26889.49194,41901.87787,47363.9568,41937.9183,39827.18165,36932.29861,29645.48401
CPV,"Charges for the use of intellectual property, payments (BoP, current US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,113544.3192,401844.5474,116141.1177,49244.60612,120660.2759,41311.70498,104384.7731,212616.231,59713.64316,94986.12075,26273.90077,79740.99381,335135.3747,196520.8081,,136219.3056,193783.6866,47776.39577,256892.6938,68001.46525,2245.900895,1289652.377,34422.24736,,343346.4352,,73921.97125,110127.257,4795783.85,8051787.06,2401054.945,5757382.691,11338112.59,10027653.92,3695371.616,1357429.115,1211734.022
CRI,High-technology exports (% of manufactured exports),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.4447177,39.57329531,44.26012803,40.14725724,40.99701105,39.78965186,43.4413867,36.50609995,16.98400363,18.4422129,18.49520433,18.46687019,17.56490652,15.68195311,,
CRI,High-technology exports (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2537251590,2435411742,1794967049,2203393662,2521508710,2732041549,3074122818,2418529245,869820756,951891475,1106654384,1148831722,1154572202,1038666156,,
CRI,Technicians in R&D (per million people),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRI,Researchers in R&D (per million people),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.6025543,108.6350708,122.9260864,,,261.0278625,339.5461731,381.8780212,406.2087402,337.2440186,355.1164246,568.4619141,495.2757874,525.3763428,380.4075928,345.0385742,,,,
CRI,"Patent applications, residents",,,,,,,,,,,,,,,,,,,,,30,41,39,16,24,16,11,10,10,13,15,63,18,27,32,25,23,25,22,31,28,21,23,33,26,17,22,20,24,16,8,13,9,18,15,17,9,19,8,16,12,15,
CRI,"Patent applications, nonresidents",,,,,,,,,,,,,,,,,,,,,82,90,60,72,37,34,36,34,40,25,43,59,71,84,92,111,126,113,172,127,47,191,220,238,294,423,571,647,774,507,606,610,578,580,529,582,497,504,490,483,524,566,
CRI,Scientific and technical journal articles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.45,166.95,157.79,127.05,121.83,169.1,162.07,153.49,219.15,217.13,222.9,226.94,248.32,251.22,266.59,264.83,308.69,270.87,357.66,361.36,412.4,454.87,526.51,573.49,666.28,,
CRI,Research and development expenditure (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.302210003,0.29569,0.265260011,0.36759001,0.411350012,,,0.361900002,0.372880012,,0.42693001,0.356550008,0.385930002,0.517180026,0.479900002,0.462350011,0.547129989,0.54253,0.556270003,0.436650008,0.443349987,0.425870001,0.371439993,,,,
CRI,"Charges for the use of intellectual property, receipts (BoP, current US$)",,,,,,,,,,,,,,,,,,1000000,1000000,1400000,1400000,200000,,,,200000,200000,,,,1200000,2600000,2100000,2500000,2500000,2600000,2190000,170000,220000,1181000,,,,,,,,,,,,,670.5736267,196.4221227,,435590.958,5370940.357,5639487.375,5937403.743,6254924.901,6584306.189,6913521.498,7259197.573
CRI,"Charges for the use of intellectual property, payments (BoP, current US$)",,,,,,,,,,,,,,,,,,4200000,4500000,5700000,4300000,4100000,2900000,3600000,9100000,9600000,7900000,8600000,7600000,10000000,9100000,11000000,9200000,5500000,11000000,13400000,23570000,27190000,31970000,30796000,49833730,49021813.48,51154010,63871136,51358969,56875640,87482020,52944749.88,86390876.1,119400565.1,158855730.1,214778112,310560930.4,374402372.6,454698564.8,495827687.8,503368674.6,538240000,623646376.5,594092066.9,591453204,624290765.1,743019289.3
CSS,High-technology exports (% of manufactured exports),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.447539215,,,,,,2.835737254,5.416610472,4.524347164,,,,
CSS,High-technology exports (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11931808,,65494213,,,,29328667,46810528,28299756,,,,
CSS,Technicians in R&D (per million people),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSS,Researchers in R&D (per million people),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSS,"Patent applications, residents",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSS,"Patent applications, nonresidents",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSS,Scientific and technical journal articles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.4962192,233.3991497,234.2442225,247.078138,246.6436039,333.0625017,324.5780423,339.5284127,384.8495357,407.5865106,372.0568641,458.7971741,490.0951989,519.91,496.44,523.25,551.89,525.49,613.14,467.43,549.53,597.94,611.24,612.37,696.28,,
CSS,Research and development expenditure (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSS,"Charges for the use of intellectual property, receipts (BoP, current US$)",,,,,,,,,,,,,,,11688.89474,12878.51314,11500,6000,19000,634500,350000,400000,450000,650000,700000,2350000,8400000,3300000,18850000,5950000,7650000,2850000,3400000,9700000,5450000,3950000,22100000,36125000,34403703.7,32950000,33975925.93,41800000,57030000,45056296.3,45729392.61,49776701.19,56406028.03,55948101.81,63127581.68,56424232.1,56314145.38,66623110.56,63319846.14,44619478.88,35796432.04,28391563.62,24444637.63,21735455.05,6994985.905,11726792.41,5446568.655,5969252.011,14988778.14
CSS,"Charges for the use of intellectual property, payments (BoP, current US$)",,,,,,,,,,,,,,,584444.7372,2448219.321,8125670.619,8749166.668,10971500,15247000,11591666.67,16208333.34,21675000,20191666.67,22050000,25567346.94,22525925.93,33094444.44,24003252.03,27555664.49,21694880.17,25548148.15,24811437.91,19530512.04,31576303.55,41543699.74,65584932.11,62887466.41,77773071.32,95346834.2,96575751.57,87461323.85,96757441.29,73326422.74,77531998.93,72339941.43,92922873.43,139842023,137094955.1,136343459.4,112457442.8,189561816.6,207362528.9,244522016,223844636.4,229673951.3,209320773,187435431.3,183768883.5,161841582.1,132118370,154698070.2,86951084.01
CUB,High-technology exports (% of manufactured exports),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CUB,High-technology exports (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CUB,Technicians in R&D (per million people),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CUB,Researchers in R&D (per million people),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CUB,"Patent applications, residents",,,,,,,,,,,,,,,,,,,,,129,122,183,166,214,,,,,,,,1,1,121,104,83,109,,110,,,,,,105,94,74,69,59,,62,38,27,24,,32,29,29,27,33,21,
CUB,"Patent applications, nonresidents",,,,,,,,,,,,,,,,,,,,,70,58,39,31,28,,,,,,26,24,19,13,31,33,40,31,,127,,,,,,180,163,210,189,172,,184,140,143,126,,163,145,126,88,76,86,
CUB,Scientific and technical journal articles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,576.43,698.71,888.57,949.4,956.5,1003.81,953.97,792.51,788,961.5,1226.33,1099.8,1159.75,1421.47,1298.38,1514.66,1518.44,1564.12,1466.39,1339.17,1142.94,1127.54,1149.62,1094.27,1287.89,,
CUB,Research and development expenditure (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.347359985,0.401719987,0.501240015,0.458319992,0.478650004,0.565299988,0.564450026,0.582430005,0.602310002,0.549199998,0.441390008,0.436150014,0.500609994,0.614849985,0.607670009,0.271919996,0.407160014,0.474669993,0.415960014,0.428539991,0.342229992,0.430660009,0.536909997,0.553080022,0.518379986,,
CUB,"Charges for the use of intellectual property, receipts (BoP, current US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CUB,"Charges for the use of intellectual property, payments (BoP, current US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CUW,High-technology exports (% of manufactured exports),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CUW,High-technology exports (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CUW,Technicians in R&D (per million people),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CUW,Researchers in R&D (per million people),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CUW,"Patent applications, residents",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CUW,"Patent applications, nonresidents",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CUW,Scientific and technical journal articles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CUW,Research and development expenditure (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CUW,"Charges for the use of intellectual property, receipts (BoP, current US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4005586.592,5569832.402,5195530.726,7603351.955,9519553.073,4810055.866,5094972.067,4405582.927,5306719.156,4269322.179,9353019.503,
CUW,"Charges for the use of intellectual property, payments (BoP, current US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25569832.4,22229050.28,29363128.49,29184357.54,26212290.5,28167597.77,27905027.93,26674949.93,25626188.44,25047718.75,33489919.09,
CYM,High-technology exports (% of manufactured exports),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.59946764,67.76532874,
CYM,High-technology exports (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10398276,7773205,
CYM,Technicians in R&D (per million people),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CYM,Researchers in R&D (per million people),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CYM,"Patent applications, residents",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CYM,"Patent applications, nonresidents",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CYM,Scientific and technical journal articles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CYM,Research and development expenditure (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CYM,"Charges for the use of intellectual property, receipts (BoP, current US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8294113.296,9293717.294,15524664.15,11226635.76,19116493.77,,
CYM,"Charges for the use of intellectual property, payments (BoP, current US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81139539.09,68007595.05,74328319.86,74938827.49,91108691.08,,
CYP,High-technology exports (% of manufactured exports),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.29565717,32.01723722,32.52942561,38.20152034,30.35854301,16.59149738,13.06571862,14.57804788,12.74167778,13.32851306,13.34996199,19.87384397,19.87421589,12.24482773,15.96030157,
CYP,High-technology exports (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96700002,123587752,109541360,143937807,112875069,55513251,56343471,68439984,55564490,56096171,54768491,95712393,92911879,62939856,88002844,
CYP,Technicians in R&D (per million people),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246.02335,285.30175,279.55025,265.04559,288.62859,330.61601,331.48403,366.92907,356.24001,342.63647,292.37198,280.78228,257.2191,256.37724,236.75391,236.59674,264.46031,256.9788,271.40788,325.14267,,,,,
CYP,Researchers in R&D (per million people),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.604248,402.608551,434.3780823,471.9795837,609.4827271,677.8319702,795.2888184,916.6506348,986.916748,1029.19751,1011.381165,1065.751831,1077.700439,1063.791504,1017.464355,1036.130493,1064.925049,1009.054382,1050.535645,1196.432495,1389.429565,1635.125977,1690.834961,,
CYP,"Patent applications, residents",,,,,,,,,,,,,,,,,,,,,1,,,2,2,,,,,,,,,,,,,,,,,,,12,9,20,,3,11,6,4,,4,2,4,6,3,8,4,4,2,1,
CYP,"Patent applications, nonresidents",,,,,,,,,,,,,,,,,,,,,66,34,38,46,54,43,30,,,,43,53,57,,,,,,,,,,,85,85,44,,16,10,6,4,8,8,1,,1,1,4,,1,1,2,
CYP,Scientific and technical journal articles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.99,118.96,111.63,118.22,158.13,134.94,196.94,178.93,253.94,316.17,350.6,427,503.25,650.21,694.54,745.11,782.33,945.53,888.54,926.12,1045.73,1205.27,1247.91,1321.39,1485.23,,
CYP,Research and development expenditure (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.203309998,0.218060002,0.226899996,0.236939996,0.27967,0.318340003,0.335640013,0.367269993,0.383459985,0.400070012,0.385939986,0.444370002,0.442919999,0.452630013,0.437649995,0.484849989,0.512049973,0.47529,0.519699991,0.542590022,0.614049971,0.709500015,0.809319973,,
CYP,"Charges for the use of intellectual property, receipts (BoP, current US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3315502.072,6433471.206,9729569.849,11586913.03,12892584.97,16066602.71,26240952.66,42720700.03,15008149.77,17660983.54,15104740.49,15965459.79,21076128.58,356998.4604,,,,173942.0651,,,,,186240441.5,,488125661.5,600364323.3,662751886.6,582621291.7
CYP,"Charges for the use of intellectual property, payments (BoP, current US$)",,,,,,,,,,,,,,,,,,,,282132.1235,283244.646,237286.9039,210355.4205,189882.754,169956.4976,163251.3621,,2702160.117,3000243.234,3436947.761,4366050.393,1507228.777,7340697.14,8041733.918,9955484.761,12156840.93,16727025.14,14788946.17,18152830.42,21364855.09,20725917.49,20199182.88,14987397.98,38640483.76,53379644.47,44655062.13,60437219.98,55607286.92,70969541.64,,,,127245097.5,,,,,232194731.6,,259717577.7,300267056.8,359414467.5,243886540
CZE,High-technology exports (% of manufactured exports),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.23631823,15.77296472,17.42717115,17.86410426,18.70492852,18.58083995,17.32700599,17.36504579,17.72876868,16.86814126,17.82496195,19.55141598,20.70707396,22.57932501,20.29375256,
CZE,High-technology exports (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16618380809,20127504748,17057585747,20394443390,26849987689,25441407832,24673076911,26887411371,24757970785,24689661232,29448209320,36023128341,37656863124,39603323141,41296541874,
CZE,Technicians in R&D (per million people),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,678.82031,705.91611,679.53426,718.29078,711.31642,789.50382,789.09423,879.07808,922.46694,1342.60439,1538.09037,1489.78097,1451.56853,1525.98946,1515.74334,1619.13561,1739.6253,1788.35536,1873.81717,1825.24397,1828.94553,1957.18198,2186.3591,,,,
CZE,Researchers in R&D (per million people),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1252.426392,1216.829956,1217.252686,1313.260254,1346.243408,1459.155762,1460.555908,1543.977905,1591.851563,2356.080566,2550.567139,2691.549316,2857.022217,2742.075195,2773.959961,2903.661621,3139.235352,3237.23584,3402.826172,3592.07373,3516.171631,3682.033447,3862.68335,3976.00415,4127.933594,,
CZE,"Patent applications, residents",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,893,756,626,614,579,624,596,555,568,526,625,623,586,641,716,712,789,868,783,867,984,910,880,792,794,678,765,673,541,
CZE,"Patent applications, nonresidents",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2040,2593,2893,3247,3661,3771,4204,4384,4184,5031,2954,629,244,195,192,142,92,114,97,150,97,62,72,47,66,54,48,56,59,
CZE,Scientific and technical journal articles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4361.86,4616.99,4599.59,4929.16,5330.3,5742.18,6038.75,6364.93,6965.16,7800,8717.82,9913.27,10620.63,10891.11,12315.27,13210.79,13563.95,13580.63,14923.01,16283.19,16133.14,16186.38,15581.15,16118.82,14994,,
CZE,Research and development expenditure (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.889119983,0.988189995,1.060220003,1.049569964,1.109969974,1.098709941,1.09818995,1.142099977,1.139350057,1.161000013,1.225419998,1.295719981,1.233579993,1.286560059,1.326699972,1.544770002,1.76967001,1.879240036,1.958330035,1.916890025,1.670029998,1.768550038,1.899060011,1.927340031,1.985990047,,
CZE,"Charges for the use of intellectual property, receipts (BoP, current US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1468948.037,3680539.847,13181729.89,42784149.88,33780370.66,57357340.67,42908927.95,44285427.67,36485866.37,45280976.36,50304239.57,37581677.66,39802928.37,31717540.8,35915035.26,144904843.6,177970514.7,249267461.6,284733070.5,352174748.5,388825157.6,493180815.3,465248147.5,445442311.1,421049854.5,498219527.1,688041585.6,692709322.9,817474844,828135058.8
CZE,"Charges for the use of intellectual property, payments (BoP, current US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20381969.86,26272616.52,53328089.97,97954964.07,77861868.74,112645152.7,137439776.4,81725597.71,92705740.48,119236203.2,175866289.6,173666458.2,503693935.3,551382615.6,694050965.8,859173450.8,842489141.2,945086547.4,1179217303,1042852406,1160503560,1343830327,1227305475,1193119443,1243172655,1492994404,1511179525,1390422197,1614070192,1633672402
DEU,High-technology exports (% of manufactured exports),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.45553645,15.07045993,16.78981865,16.88486217,16.33754269,17.22153827,17.29432832,17.20601614,17.82123201,18.07932578,15.81156999,15.74446286,16.38465067,15.49963163,15.22554676,
DEU,High-technology exports (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.69494E+11,1.83023E+11,1.5868E+11,1.7957E+11,2.02276E+11,2.02765E+11,2.09261E+11,2.15615E+11,1.9943E+11,2.05077E+11,1.95245E+11,2.09723E+11,2.08148E+11,1.82352E+11,2.09744E+11,
DEU,Technicians in R&D (per million people),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1354.51349,1372.85047,1364.39009,,,,,1102.20772,1076.26203,1159.00519,1214.18065,1318.31768,1354.20763,1380.22509,1400.66219,1725.48048,1733.25114,1709.52961,1883.19568,1909.85383,1945.70514,2006.65327,,,,,
DEU,Researchers in R&D (per million people),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2830.529053,2896.746582,2920.198975,3129.269287,3167.950928,3245.824219,3260.092041,3295.2771,3309.573486,3335.034912,3434.569336,3578.503418,3733.278076,3922.2146,4058.000244,4188.811523,4352.322754,4366.686523,4320.704102,4743.786133,4861.743164,5076.519043,5217.300293,5396.470703,5393.145508,,
DEU,"Patent applications, residents",,,,,,,,,,,,,,,,,,,,,28683,29841,30668,31658,31984,32202,32169,31597,31912,31171,30724,32256,33919,34752,36715,38103,42322,44438,46523,50029,51736,49989,47598,47818,48448,48367,48012,47853,49240,47859,47047,46986,46620,47353,48154,47384,48480,47785,46617,46632,42260,39822,
DEU,"Patent applications, nonresidents",,,,,,,,,,,,,,,,,,,,,19900,16738,17158,15445,13225,12180,10945,9933,9332,9168,8605,7784,7404,6995,7261,8055,9511,11291,10843,9502,10406,10486,10589,10663,10786,11855,12573,13139,13177,11724,12198,12458,14720,15814,17811,19509,19419,19927,21281,20802,19845,18747,
DEU,Scientific and technical journal articles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64230.05,68275.18,69447.96,67533.92,69738.56,71531.01,71994.35,73156.37,76137.67,84243.62,85981.08,88887.79,92026.37,95032.6,97255.35,99987.37,104122.44,104648.18,106365.98,106343.65,107804.05,107880.17,107580.88,108725.2,109378.75,,
DEU,Research and development expenditure (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.144609928,2.188319921,2.216130018,2.347790003,2.40982008,2.40437007,2.436219931,2.47461009,2.435189962,2.441930056,2.47232008,2.460479975,2.615129948,2.742660046,2.730240107,2.805550098,2.881659985,2.835989952,2.877840042,2.933789968,2.94039011,3.047100067,3.110110044,3.167789936,3.109299898,,
DEU,"Charges for the use of intellectual property, receipts (BoP, current US$)",,,,,,,,,,,,156379882.2,211276916.8,225350237.7,275539638.4,324885739.3,304438860.5,355860382.4,462286663.8,525965634.6,606121398.7,546035547.7,561911840.7,592844962.5,583238416.9,618173314.7,920418045.6,1161327536,1265022010,1340511286,1986983701,1837177849,2026275875,1933633974,2111251392,2705200940,2878685212,2736737194,3094772571,2690187258,2535822065,2742329707,3324060970,3579689300,4466712873,5743253424,5161751714,6307875662,7335720009,7212871240,8276542348,10723917539,10295613426,18028602139,23486335059,24082893580,28726730974,31302945582,36595706878,37525236325,37435559135,60320888642,53303007589
